Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_471,c_2,m_3,c_4,c_10,0.7241,0.8281245073
model_472,c_9,c_12,c_9,c_6,0.754,0.738888163
model_473,c_8,c_10,c_2,c_11,0.7421,0.7711784399
model_474,c_7,c_5,c_4,c_10,0.7288,0.8193512447
model_475,c_2,c_8,c_11,m_2,0.7279,0.8076497877
model_476,c_3,c_10,c_12,c_5,0.7364,0.7971936856
model_477,c_1,c_11,c_8,c_8,0.7342,0.8138492292
model_478,c_8,c_10,s,-,0.6833,0.9534517008
model_479,c_6,c_12,c_9,c_1,0.7445,0.7467675026
model_480,m_2,c_7,c_9,c_7,0.6439,1.0997664968
model_481,c_11,c_6,c_12,c_2,0.7314,0.8036078853
model_482,c_3,c_4,c_1,c_9,0.7149,0.845168078
model_483,c_5,c_3,c_2,m_3,0.7361,0.7922829527
model_484,c_5,c_4,m_2,m_2,0.7148,0.82083953
model_485,c_10,m_2,c_12,c_6,0.7851,0.6567272927
model_486,c_4,c_5,c_9,s,0.6894,0.9741433499
model_487,c_7,c_9,c_8,c_2,0.7176,0.860191514
model_488,c_5,c_6,c_5,c_10,0.6975,0.9000327958
model_489,c_7,c_9,c_11,c_6,0.7354,0.7738984372
model_490,c_7,c_10,c_5,c_5,0.7354,0.793348402
model_491,c_10,m_2,c_11,c_3,0.775,0.7396344831
model_492,c_8,c_1,c_10,c_2,0.7319,0.823875001
model_493,c_7,c_7,c_4,c_1,0.695,0.9066148064
model_494,c_1,c_1,c_10,c_9,0.7248,0.8416033181
model_495,c_1,c_6,c_4,c_3,0.7267,0.8151860174
model_496,c_3,c_8,c_5,s,0.7145,0.8202462602
model_497,c_4,c_6,c_8,c_2,0.7379,0.7836459365
model_498,c_3,m_3,c_11,c_10,0.7195,0.8443382937
model_499,c_9,c_8,s,-,0.6966,0.9183194672
model_500,c_3,c_11,c_12,m_2,0.7317,0.786516435
model_501,c_11,c_6,c_9,c_12,0.7554,0.730288495
model_502,c_11,c_2,c_6,c_12,0.7265,0.8232517676
model_503,c_12,c_2,c_9,c_12,0.7411,0.7595372976
model_504,c_9,m_3,c_10,c_10,0.7703,0.6750731441
model_505,c_12,m_3,c_9,c_1,0.7782,0.6743278959
model_506,c_2,c_11,m_1,m_1,0.7327,0.7872689457
model_507,c_9,c_3,c_1,c_11,0.7368,0.7852584969
model_508,c_12,c_7,c_3,c_4,0.7156,0.8559521379
model_509,c_11,m_2,c_3,c_4,0.7394,0.76344312
model_510,c_5,c_8,c_4,m_1,0.7029,0.8489739115
model_511,c_7,c_1,c_5,c_2,0.7165,0.8436643237
model_512,c_8,m_2,m_2,c_6,0.747,0.7561304348
model_513,c_12,c_1,c_7,c_12,0.707,0.8447198479
model_514,c_3,c_11,c_12,s,0.7405,0.7694703113
model_515,c_3,c_12,m_3,c_8,0.7648,0.6802476862
model_516,c_9,c_11,c_1,c_8,0.723,0.8499726418
model_517,c_12,c_12,c_11,m_2,0.7476,0.7528800495
model_518,c_5,c_12,c_9,c_1,0.7434,0.7715346405
model_519,c_1,c_5,c_12,c_6,0.7439,0.7546769404
model_520,c_12,c_2,m_1,c_6,0.7546,0.7163194773
model_521,c_7,c_11,c_5,c_5,0.7401,0.7677197904
model_522,c_7,c_8,c_9,m_2,0.7443,0.7764315757
model_523,c_7,c_11,c_3,c_6,0.7384,0.7971857333
model_524,c_3,c_8,c_2,m_3,0.7249,0.8030630384
model_525,c_2,c_10,m_1,s,0.7145,0.8272861924
model_526,c_10,m_1,c_8,m_3,0.7502,0.7407609424
model_527,c_6,c_8,c_5,c_9,0.7459,0.7910265609
model_528,c_7,c_9,c_1,m_3,0.7156,0.8266182184
model_529,c_6,c_4,c_10,m_1,0.7124,0.8583398746
model_530,c_5,c_4,s,-,0.6963,0.8939770221
model_531,c_1,c_5,c_10,m_3,0.719,0.8224454922
model_532,c_6,c_4,c_4,m_3,0.7253,0.797657841
model_533,c_6,c_9,c_4,c_10,0.7349,0.7896136202
model_534,c_11,m_2,c_4,c_4,0.7497,0.7403308847
model_535,c_1,c_2,s,-,0.6868,0.9153530475
model_536,c_5,c_9,c_3,c_11,0.7416,0.8519901667
model_537,c_1,c_3,c_2,c_6,0.7293,0.8238843575
model_538,c_8,c_9,c_4,c_5,0.6956,0.9349837032
model_539,c_6,m_3,c_7,m_1,0.7235,0.794191226
model_540,c_11,m_1,c_1,c_6,0.7497,0.760161834
model_541,c_10,c_1,c_12,c_3,0.7562,0.7502610938
model_542,c_11,m_2,c_1,c_10,0.768,0.7256743255
model_543,c_6,m_3,c_4,c_6,0.718,0.8406937512
model_544,c_9,c_2,c_6,m_3,0.7413,0.7577189136
model_545,m_3,c_4,c_4,s,0.6661,0.9706869173
model_546,c_8,c_2,c_3,c_6,0.71,0.8534429258
model_547,c_10,m_1,c_5,c_9,0.7771,0.70569161
model_548,c_9,c_10,m_1,c_10,0.7203,0.8051660059
model_549,c_12,c_6,c_6,c_6,0.7322,0.8506427983
model_550,c_3,c_7,c_10,m_2,0.7019,0.8741518708
model_551,c_2,c_8,c_11,c_3,0.7055,0.9049764173
model_552,c_4,c_5,c_6,c_2,0.7237,0.8031814426
model_553,c_7,c_3,c_3,s,0.7216,0.8536451239
model_554,c_8,c_2,c_7,c_7,0.7087,0.8417724081
model_555,c_4,c_6,c_10,c_8,0.6974,0.9315878423
model_556,c_6,c_11,m_2,c_7,0.7298,0.7924673386
model_557,m_3,m_3,c_6,m_1,0.5628,1.2633355331
model_558,c_8,c_8,c_6,c_4,0.751,0.7918688383
model_559,c_8,c_6,c_11,c_3,0.7465,0.7847323103
model_560,c_9,c_5,c_6,m_2,0.7233,0.8025195957
model_561,c_4,c_9,c_1,c_4,0.7098,0.8514613434
model_562,c_3,c_10,c_9,c_12,0.7423,0.8250940429
model_563,m_2,m_3,c_10,c_4,0.6055,1.1048950537
model_564,m_3,c_10,c_11,c_11,0.7011,1.0390606451
model_565,c_7,c_9,c_6,c_2,0.7365,0.7667838483
model_566,c_4,c_5,c_12,m_3,0.7234,0.8401939952
model_567,c_9,m_1,c_7,c_10,0.7182,0.8651227852
model_568,c_1,c_4,c_9,c_7,0.697,0.9077306472
model_569,c_11,c_1,m_3,m_1,0.7262,0.8111765959
model_570,c_2,c_1,c_6,c_3,0.721,0.8416725678
model_571,c_10,c_12,c_2,m_2,0.7284,0.7759120544
model_572,c_6,c_12,c_1,c_8,0.7212,0.8423475908
model_573,c_2,m_1,c_4,c_3,0.7203,0.8345713787
model_574,c_11,c_6,c_7,m_3,0.7393,0.7592977126
model_575,c_10,c_5,c_5,c_6,0.7502,0.7856599946
model_576,c_4,c_1,c_4,m_1,0.7063,0.8537296185
model_577,c_10,c_1,c_1,s,0.678,0.9409360253
model_578,c_7,c_1,s,-,0.6927,0.8959290362
model_579,c_5,c_8,c_12,m_3,0.7169,0.82753003
model_580,c_7,c_4,c_1,c_12,0.7328,0.8202132907
model_581,c_4,c_8,c_11,c_5,0.7092,0.8474438705
model_582,c_6,m_3,c_5,m_3,0.6974,0.8770744408
model_583,c_10,c_12,c_3,s,0.7365,0.7831371754
model_584,c_11,c_2,c_7,m_3,0.734,0.7726964994
model_585,c_4,c_3,m_3,c_12,0.7679,0.6934339582
model_586,c_10,c_6,c_10,c_6,0.7075,0.8981566717
model_587,c_3,c_3,c_9,c_9,0.6872,0.9683933246
model_588,m_2,c_11,c_5,c_8,0.6882,0.9865821917
model_589,c_5,c_12,m_3,c_4,0.755,0.7208019189
model_590,c_10,c_12,c_1,c_7,0.7234,0.8085517867
model_591,c_12,c_1,c_10,s,0.7286,0.8009406404
model_592,m_1,c_3,c_8,s,0.6981,0.8838760382
model_593,c_1,c_6,c_1,m_3,0.7088,0.8393553137
model_594,c_10,c_10,c_7,s,0.7072,0.8545269935
model_595,c_2,c_4,c_3,c_6,0.7268,0.8753977383
model_596,c_5,c_10,c_6,s,0.717,0.8283129026
model_597,c_9,c_11,m_3,c_9,0.7804,0.6454612292
model_598,c_12,c_6,c_3,s,0.7058,0.8814715021
model_599,c_12,c_10,c_4,c_1,0.7426,0.7869093409
model_600,c_9,c_12,c_7,m_2,0.7123,0.8602349383
model_601,c_8,c_3,c_6,c_4,0.7235,0.8117756887
model_602,c_2,c_5,m_3,c_8,0.7278,0.7953279351
model_603,c_3,c_4,c_2,m_2,0.7082,0.8348408708
model_604,c_6,c_7,c_9,c_8,0.7109,0.8781814267
model_605,c_7,m_1,c_4,c_1,0.7028,0.8705081628
model_606,c_1,c_1,m_2,c_8,0.7232,0.8060328196
model_607,c_4,c_1,c_12,c_9,0.7313,0.8185031921
model_608,m_2,c_6,s,-,0.6567,0.9775770565
model_609,c_11,c_8,c_10,m_1,0.7218,0.8112955083
model_610,c_1,c_5,c_6,c_6,0.713,0.8591792757
model_611,c_8,m_2,c_7,c_4,0.7247,0.8160656819
model_612,c_9,m_2,m_2,c_2,0.7149,0.8308344697
model_613,c_9,c_4,c_9,c_12,0.7475,0.7696301625
model_614,m_3,c_10,c_7,c_7,0.6776,0.9702260115
model_615,c_5,m_2,c_8,c_3,0.7447,0.7732150639
model_616,c_10,c_12,c_9,c_4,0.767,0.7280291382
model_617,c_12,c_5,c_9,s,0.7271,0.8067157066
model_618,c_8,c_2,c_6,c_6,0.7421,0.7755582386
model_619,m_3,c_8,c_11,c_4,0.6688,0.9841967431
model_620,c_4,m_1,m_3,c_4,0.6914,0.9267254698
model_621,c_2,c_1,c_12,m_1,0.7334,0.7851588393
model_622,c_2,c_5,c_6,c_9,0.7358,0.8000666542
model_623,c_6,c_7,c_3,c_10,0.6914,0.9151867539
model_624,c_7,c_4,c_1,c_7,0.7322,0.8172239341
model_625,c_10,c_5,c_5,c_4,0.718,0.8690554668
model_626,c_6,c_1,c_9,c_8,0.7144,0.8482629575
model_627,c_8,c_9,c_1,c_9,0.7069,0.8652172821
model_628,c_3,m_1,c_11,c_4,0.7547,0.7368902138
model_629,c_5,m_1,c_1,c_12,0.7396,0.7882127808
model_630,c_1,c_3,m_2,c_11,0.7583,0.7639938903
model_631,c_8,m_2,c_5,m_2,0.7553,0.7279487279
model_632,c_4,c_9,m_1,m_2,0.7405,0.7544102172
model_633,c_3,c_4,m_3,m_1,0.7094,0.8489835495
model_634,c_11,c_1,c_11,s,0.7246,0.8354182668
model_635,c_2,c_9,c_5,c_11,0.7326,0.8474498042
model_636,c_2,c_3,c_3,c_7,0.6972,0.9558325523
model_637,m_2,m_2,c_9,s,0.6511,0.993435927
model_638,c_11,c_5,m_3,c_11,0.7665,0.7025257262
model_639,c_10,c_5,m_2,c_3,0.7303,0.8128446429
model_640,c_3,c_2,m_3,c_6,0.7307,0.7829747208
model_641,c_4,c_9,c_1,c_9,0.7131,0.8409836168
model_642,c_1,c_8,c_4,c_8,0.7032,0.8926340031
model_643,c_3,c_5,c_12,c_8,0.7461,0.7895703685
model_644,c_5,c_11,c_10,c_6,0.716,0.8336110063
model_645,c_12,c_2,c_3,m_3,0.7358,0.7710641719
model_646,c_4,c_5,c_4,c_7,0.6909,0.9258806195
model_647,c_10,m_2,m_2,m_1,0.7312,0.8291637849
model_648,c_8,c_6,m_2,c_7,0.7194,0.8534893645
model_649,c_5,c_8,s,-,0.7114,0.8497379333
model_650,c_11,c_5,c_7,c_7,0.6933,0.9505916556
model_651,c_4,m_1,m_2,c_6,0.7382,0.7873152376
model_652,c_2,m_1,c_11,c_8,0.751,0.7672568354
model_653,c_12,c_9,c_10,c_3,0.7353,0.7889003453
model_654,c_4,c_4,m_3,m_1,0.7237,0.8246011818
model_655,c_10,c_4,c_2,c_2,0.731,0.7900092339
model_656,c_4,c_11,s,-,0.6618,0.9843284395
model_657,c_3,c_10,c_1,c_9,0.7367,0.8488403857
model_658,c_2,c_6,m_3,c_1,0.7385,0.7883651655
model_659,c_8,m_3,c_7,c_7,0.7308,0.788797542
model_660,c_11,c_5,c_3,c_12,0.7692,0.7389128165
model_661,c_12,c_8,s,-,0.7059,0.880883466
model_662,c_12,c_2,c_1,c_7,0.7053,0.8600726574
model_663,c_1,c_9,c_6,c_8,0.7021,0.9667701166
model_664,c_6,m_1,c_11,c_6,0.7628,0.7481165384
model_665,c_10,m_1,c_10,c_6,0.7624,0.7010786333
model_666,c_8,c_4,c_8,c_12,0.76,0.7567760779
model_667,c_5,c_2,m_1,c_11,0.6695,0.943836349
model_668,m_1,c_7,c_11,c_9,0.7106,0.937867742
model_669,c_12,c_10,m_2,c_8,0.7511,0.7367129685
model_670,c_1,c_12,m_1,c_1,0.72,0.8145927113
model_671,c_8,c_8,c_1,c_11,0.7407,0.8046840809
model_672,c_4,c_1,c_8,c_1,0.7134,0.8430828099
model_673,c_9,c_2,c_5,m_3,0.7408,0.7756758426
model_674,c_12,m_3,c_11,c_10,0.7916,0.63901881
model_675,c_4,c_4,c_4,c_2,0.7141,0.8574914371
model_676,c_9,c_2,c_1,c_3,0.7139,0.8436384592
model_677,c_11,m_3,m_2,c_4,0.7125,0.8338005322
model_678,c_9,c_8,c_6,m_2,0.6722,0.9478046306
model_679,c_7,c_5,m_2,c_6,0.7377,0.7601529001
model_680,c_6,c_9,c_7,c_9,0.7261,0.816942543
model_681,c_9,c_12,c_8,c_2,0.7576,0.74069533
model_682,c_11,c_4,c_10,c_7,0.6954,0.9216839712
model_683,c_8,c_8,c_3,c_9,0.7161,0.8556530501
model_684,c_4,c_1,c_9,c_8,0.7225,0.8127033993
model_685,c_12,c_5,c_1,s,0.7389,0.7857728064
model_686,c_9,m_3,s,-,0.7018,0.8568197473
model_687,c_6,c_4,c_4,c_9,0.7261,0.8127667612
model_688,c_3,c_3,c_6,m_1,0.7205,0.8015195292
model_689,c_2,m_2,c_1,s,0.6993,0.8834669091
model_690,c_11,m_1,c_6,m_2,0.7514,0.7274690393
model_691,m_3,s,-,-,0.6918,0.8995718562
model_692,c_11,c_12,c_4,c_3,0.7507,0.7431709777
model_693,c_5,c_1,c_11,c_6,0.7361,0.8040298741
model_694,c_12,c_5,c_7,c_7,0.7301,0.8160190559
model_695,c_3,c_8,c_11,c_9,0.7294,0.8315477882
model_696,c_7,c_4,c_6,m_2,0.7314,0.7972717477
model_697,c_3,c_6,c_1,m_1,0.7174,0.8222485933
model_698,m_1,m_2,c_4,c_5,0.6725,0.9412686082
model_699,c_10,c_2,c_2,c_7,0.7007,0.9378968179
model_700,c_8,c_2,m_3,c_12,0.775,0.6638746689
model_701,c_3,c_4,c_6,s,0.7029,0.8845718176
model_702,c_8,m_1,c_6,m_3,0.7405,0.7525880596
model_703,c_7,c_1,c_6,c_12,0.7201,0.8099296723
model_704,c_2,c_4,c_3,c_11,0.7389,0.779732141
model_705,c_1,m_2,c_7,s,0.7143,0.8368291991
model_706,c_10,c_4,c_3,m_3,0.7111,0.8283148057
model_707,c_6,m_2,c_8,c_12,0.7689,0.7100853931
model_708,c_2,m_2,c_6,c_9,0.7344,0.7982050606
model_709,c_11,c_10,m_3,s,0.7379,0.7665145497
model_710,c_6,c_7,c_6,c_3,0.7286,0.8116306636
model_711,c_6,c_2,c_11,c_10,0.7313,0.8197697163
model_712,c_4,m_1,c_6,c_5,0.7154,0.8363990009
model_713,c_10,c_2,m_3,c_8,0.7454,0.7400028546
model_714,c_3,c_12,m_3,c_1,0.7612,0.6971868226
model_715,c_6,c_11,c_10,c_1,0.7444,0.7812703534
model_716,m_3,c_4,c_9,s,0.6867,0.9399844211
model_717,c_8,c_1,c_4,c_1,0.6849,0.9652672208
model_718,c_3,c_1,c_6,m_3,0.721,0.8069136542
model_719,c_9,c_5,c_7,c_3,0.7149,0.8252345177
model_720,c_2,c_9,c_4,c_9,0.7431,0.7962485741
model_721,c_1,c_11,m_2,c_8,0.7534,0.7372681374
model_722,c_12,m_1,m_3,c_12,0.7666,0.7046747215
model_723,c_11,c_3,m_2,m_1,0.744,0.7343831968
model_724,c_9,c_7,c_1,c_11,0.7163,0.8495640209
model_725,c_10,m_2,c_2,c_6,0.766,0.7099362363
model_726,c_2,m_3,c_9,c_8,0.7645,0.7154064701
model_727,c_4,c_8,c_11,c_9,0.754,0.7621534682
model_728,m_1,m_1,c_9,m_2,0.6532,1.0735372005
model_729,m_1,c_4,c_1,m_3,0.6405,1.0190469763
model_730,c_5,c_4,c_2,c_6,0.6882,0.9364967061
model_731,c_2,c_2,s,-,0.7024,0.8588676472
model_732,c_7,c_5,c_12,c_8,0.7268,0.8398371853
model_733,c_1,m_3,c_4,c_2,0.7161,0.8257510351
model_734,m_2,c_2,c_3,s,0.6809,0.9677875476
model_735,c_2,c_1,c_4,s,0.715,0.8510504465
model_736,c_3,c_10,c_3,m_3,0.7434,0.7453223552
model_737,c_1,m_1,s,-,0.676,0.944533562
model_738,c_12,c_4,m_1,c_3,0.7028,0.8609849371
model_739,c_9,c_2,c_5,c_1,0.72,0.8273063131
model_740,c_11,c_11,c_4,c_1,0.7258,0.8582748626
model_741,c_4,c_9,c_4,c_2,0.729,0.7992984881
model_742,m_2,c_11,c_5,m_3,0.7296,0.7877979764
model_743,c_3,c_11,c_4,m_3,0.7274,0.7873679196
model_744,c_12,c_12,s,-,0.7338,0.7947523625
model_745,c_8,m_1,m_1,m_3,0.6981,0.9331337324
model_746,c_7,c_4,m_3,m_1,0.7044,0.8544945614
model_747,m_1,s,-,-,0.6512,1.0135904365
model_748,c_10,c_6,c_9,c_10,0.756,0.7291960112
model_749,c_1,c_10,c_5,c_7,0.7124,0.8525966891
model_750,c_9,c_9,c_11,c_3,0.7456,0.7602386698
model_751,c_3,c_11,c_10,m_2,0.7239,0.8182396158
model_752,c_10,m_1,c_7,c_12,0.7609,0.7327970257
model_753,c_1,c_6,m_2,c_7,0.7296,0.8148115259
model_754,c_6,c_6,c_9,c_3,0.751,0.7692899952
model_755,c_11,c_12,c_2,c_11,0.74,0.7633824373
model_756,c_1,c_5,c_6,m_1,0.7208,0.8415206656
model_757,c_4,c_8,m_2,c_1,0.7143,0.8265151773
model_758,c_8,c_5,c_9,m_3,0.7238,0.8241757442
model_759,c_12,m_1,m_1,c_11,0.717,0.8256935469
model_760,c_4,c_8,c_8,s,0.7129,0.8653209074
model_761,c_3,c_6,c_8,c_4,0.6805,0.9358321252
model_762,c_5,c_3,c_12,s,0.7406,0.7878658796
model_763,c_7,m_1,c_4,m_3,0.6938,0.8914270576
model_764,c_11,m_1,c_10,c_9,0.763,0.7275709463
model_765,c_1,c_5,m_1,c_5,0.7384,0.8316090661
model_766,c_6,c_2,m_2,c_5,0.73,0.7870910978
model_767,c_3,c_11,c_3,c_2,0.7404,0.7837568692
model_768,c_9,m_1,c_3,s,0.7299,0.8001178539
model_769,c_8,m_3,c_11,m_3,0.7329,0.7718643502
model_770,c_10,s,-,-,0.6754,0.9523593212
model_771,c_7,c_6,c_11,m_2,0.7188,0.8405251194
model_772,c_3,c_4,c_4,c_3,0.7147,0.8589968162
model_773,c_7,c_9,c_2,c_2,0.7228,0.8166453781
model_774,c_8,c_9,m_3,c_10,0.749,0.7290874734
model_775,c_4,m_2,c_7,s,0.6748,0.9364830389
model_776,c_1,c_5,c_8,c_2,0.7282,0.8328195712
model_777,c_4,c_8,c_6,c_9,0.748,0.7417668377
model_778,c_2,c_6,m_2,c_10,0.7262,0.8881399999
model_779,c_7,c_4,c_2,c_2,0.735,0.7891654984
model_780,c_3,c_7,m_3,c_8,0.7321,0.7756573318
model_781,c_11,c_8,c_12,c_10,0.7457,0.7899988498
model_782,c_4,c_7,m_3,c_11,0.7509,0.7484703567
model_783,c_6,c_1,c_12,c_3,0.7341,0.7908830811
model_784,c_3,c_4,m_3,c_10,0.729,0.8218633204
model_785,c_12,c_6,c_6,m_2,0.734,0.7872090272
model_786,c_7,c_10,m_2,s,0.6695,0.990557504
model_787,c_4,m_2,m_3,m_1,0.6439,1.06844548
model_788,c_10,c_9,c_8,c_3,0.7348,0.7638776996
model_789,c_5,m_3,c_2,m_1,0.7,0.8703105069
model_790,c_2,c_2,m_2,s,0.7083,0.8720791673
model_791,c_6,c_3,c_2,c_1,0.7109,0.8460800221
model_792,c_8,c_7,c_5,c_12,0.7191,0.8306212075
model_793,c_5,c_9,c_8,c_6,0.6977,1.006590204
model_794,c_7,m_1,c_12,c_12,0.7716,0.6945372147
model_795,c_8,c_6,m_1,m_3,0.7281,0.8073756664
model_796,c_4,c_2,c_10,c_6,0.728,0.8847059436
model_797,c_6,c_9,c_6,c_6,0.7541,0.7287921838
model_798,c_11,c_12,m_3,c_12,0.8018,0.6082780576
model_799,c_12,c_6,c_11,c_5,0.7204,0.8671355301
model_800,c_10,c_10,c_3,c_1,0.744,0.81759966
model_801,m_2,s,-,-,0.6593,0.994035325
model_802,c_7,c_6,c_8,c_4,0.7439,0.7642378508
model_803,c_1,c_4,c_11,m_1,0.7135,0.8356865856
model_804,c_10,c_5,c_7,m_1,0.7012,0.8643383169
model_805,c_6,c_7,c_2,c_8,0.6978,0.8844993793
model_806,c_4,c_8,c_11,s,0.7367,0.8082852464
model_807,c_10,c_12,c_8,c_1,0.7179,0.8777930419
model_808,c_8,c_11,c_4,c_9,0.6944,1.1505332062
model_809,c_12,m_1,c_2,s,0.7224,0.8288075829
model_810,c_3,c_2,c_2,s,0.6632,1.0329476385
model_811,c_12,c_8,c_10,c_10,0.7338,0.8281872576
model_812,c_9,c_11,c_1,c_10,0.7402,0.7766670685
model_813,c_8,m_1,m_1,c_2,0.7352,0.783727427
model_814,m_2,c_9,c_8,m_1,0.6968,0.8861066705
model_815,c_7,c_3,c_5,c_12,0.7288,0.8711289335
model_816,c_9,c_4,c_8,m_3,0.7092,0.8434084589
model_817,c_1,c_2,c_4,c_10,0.7203,0.8507132555
model_818,c_7,c_11,c_3,c_7,0.728,0.8160349374
model_819,c_9,c_7,c_8,m_2,0.7246,0.8283968492
model_820,c_12,c_8,m_2,c_10,0.7453,0.8392773922
model_821,c_4,c_5,m_3,c_2,0.7104,0.8354599511
model_822,c_9,c_9,c_3,c_1,0.7389,0.7642131872
model_823,c_10,c_7,c_2,c_10,0.7471,0.7860323425
model_824,c_3,c_6,c_7,s,0.722,0.8702194057
model_825,c_4,c_5,c_2,c_2,0.6904,0.8888825918
model_826,c_8,c_12,c_1,s,0.704,0.9129950622
model_827,c_12,c_6,c_11,c_2,0.7162,0.8576627343
model_828,c_5,c_8,c_8,c_11,0.7458,0.7622140867
model_829,c_1,m_2,c_6,c_12,0.7632,0.7196243261
model_830,c_3,c_8,c_6,c_11,0.7415,0.776166116
model_831,c_1,m_1,m_2,m_2,0.6908,0.9568412893
model_832,c_9,c_7,c_12,c_12,0.7601,0.7118707973
model_833,c_7,c_3,c_5,c_10,0.7123,0.8888318226
model_834,c_10,c_10,c_9,c_1,0.7295,0.8125290442
model_835,m_3,c_9,c_2,c_1,0.6602,0.9961773536
model_836,c_1,c_2,c_8,c_8,0.702,0.8649785519
model_837,c_3,c_7,c_9,c_4,0.7168,0.8221842262
model_838,c_6,c_3,c_1,c_4,0.7259,0.8498185801
model_839,c_4,m_1,m_1,c_5,0.6768,0.9115274363
model_840,m_1,c_7,m_1,m_2,0.6084,1.1114373125
model_841,c_10,c_8,c_5,m_2,0.7137,0.8387665653
model_842,c_1,m_2,c_6,m_3,0.7341,0.7808601277
model_843,c_9,c_1,c_11,m_3,0.7369,0.808104052
model_844,c_12,c_8,c_12,c_10,0.7436,0.781636281
model_845,c_7,c_9,c_8,m_1,0.7311,0.7960742263
model_846,c_11,m_1,c_4,c_1,0.7508,0.7493076492
model_847,c_2,c_4,m_3,c_10,0.7406,0.7707837648
model_848,c_10,c_9,c_7,c_8,0.7608,0.7137064576
model_849,c_7,c_5,c_10,c_10,0.7173,0.8387645175
model_850,c_3,m_1,c_7,m_3,0.7172,0.8291425178
model_851,c_5,c_4,m_3,c_6,0.7256,0.8107253571
model_852,c_5,m_1,m_2,s,0.7092,0.8411604651
model_853,c_9,c_1,c_11,c_7,0.7138,0.8301254099
model_854,c_4,c_1,c_3,c_3,0.7342,0.8067831639
model_855,c_10,m_2,m_1,s,0.7281,0.7995387932
model_856,c_1,c_7,c_6,m_1,0.6901,0.8819712093
model_857,c_12,m_2,c_7,c_1,0.755,0.7229906776
model_858,c_7,c_9,c_4,c_7,0.6981,0.8792106594
model_859,c_2,m_1,c_1,c_10,0.7401,0.7790564984
model_860,c_5,c_4,c_12,c_5,0.697,0.9216766314
model_861,c_2,c_4,c_5,c_11,0.677,0.9576203646
model_862,m_3,m_2,c_4,c_6,0.6234,1.0578886854
model_863,c_6,c_2,c_3,c_12,0.7446,0.7544083427
model_864,c_9,c_6,c_6,m_3,0.7418,0.8022163939
model_865,c_4,c_2,c_9,m_2,0.7333,0.782931407
model_866,c_6,m_1,c_5,m_2,0.6891,0.8907530497
model_867,c_1,c_1,c_7,m_2,0.6733,0.986167788
model_868,c_4,c_2,c_11,s,0.7083,0.8661915878
model_869,c_3,m_3,c_2,m_2,0.721,0.806424848
model_870,c_12,c_10,m_2,m_3,0.7299,0.7935287779
model_871,c_4,c_3,c_8,c_11,0.7422,0.766631689
model_872,c_1,c_4,c_1,c_3,0.706,0.8546022523
model_873,c_4,c_7,c_3,c_5,0.7259,0.7971174946
model_874,c_7,m_3,c_2,m_2,0.7125,0.8333530797
model_875,c_10,c_11,c_4,c_1,0.7334,0.7859487939
model_876,c_12,m_2,m_3,c_9,0.7583,0.725265466
model_877,c_10,c_2,c_6,c_3,0.7415,0.7910170586
model_878,c_8,c_12,c_11,c_7,0.7602,0.7479841911
model_879,c_3,c_6,c_2,c_4,0.7465,0.7826822367
model_880,c_3,c_10,c_4,m_1,0.7002,0.8587922355
model_881,c_4,c_9,c_4,c_7,0.7133,0.8243787939
model_882,c_7,c_1,c_7,c_4,0.6818,0.9459944359
model_883,c_12,c_4,c_11,c_11,0.7364,0.7955876132
model_884,c_10,m_2,c_1,c_7,0.7333,0.7742034185
model_885,c_8,m_3,c_12,c_6,0.7614,0.7633708867
model_886,c_2,c_10,m_2,c_5,0.7445,0.7508258788
model_887,c_9,m_2,c_4,c_12,0.7482,0.7454887341
model_888,m_1,c_7,s,-,0.6656,0.9976154846
model_889,c_2,c_2,c_2,s,0.6957,0.9020025613
model_890,c_12,m_2,m_3,m_2,0.716,0.8627252871
model_891,c_7,c_3,c_2,m_3,0.7007,0.8564022744
model_892,c_11,c_3,s,-,0.7029,0.8693831643
model_893,c_9,c_8,m_2,m_2,0.7551,0.7317076829
model_894,c_12,c_3,c_4,c_1,0.727,0.8072352704
model_895,c_5,c_11,c_1,c_10,0.7166,0.8243206437
model_896,c_7,c_9,c_9,c_7,0.7491,0.7439354166
model_897,c_7,c_6,c_6,m_1,0.7404,0.8498554743
model_898,c_3,c_2,c_5,c_3,0.6988,0.8507229376
model_899,c_5,c_12,c_3,c_11,0.7296,0.8124551388
model_900,c_2,c_6,m_3,c_6,0.7513,0.7251342092
model_901,m_3,c_9,c_2,c_6,0.7011,0.8798382689
model_902,c_6,c_11,c_9,c_2,0.7209,0.8606910947
model_903,c_2,m_1,c_12,c_3,0.7698,0.7331868835
model_904,c_11,c_11,c_9,c_10,0.738,0.8011596905
model_905,c_4,c_5,m_2,m_2,0.726,0.7895805151
model_906,c_2,c_7,m_2,c_12,0.7611,0.7421512609
model_907,m_3,c_6,c_3,c_7,0.7002,0.8787755332
model_908,c_7,m_3,s,-,0.7375,0.7793869743
model_909,c_9,c_7,c_7,c_2,0.725,0.8405429071
model_910,c_8,c_7,c_11,s,0.677,0.9587247545
model_911,c_5,c_8,c_5,c_6,0.72,0.8177773091
model_912,c_8,c_5,c_10,m_2,0.6538,1.076403323
model_913,c_1,c_12,c_10,m_3,0.7197,0.8215270299
model_914,c_9,c_4,c_5,c_9,0.7022,0.8714258204
